FID,id,tunnus,kadunnimi,puistonnimi,paatyyppi,suomenknimi,suku,laji,kokoluokka,istutusvuosi,datanomistaja,paivitetty_tietopalveluun,geom
Puurekisteri_piste.10685,10685,K-9410,POHJOLANKATU,,Katu,PUISTOLEHMUS,Tilia,x vulgaris,20 - 30 cm,,Helsinki/MAKA,2026-02-27,POINT (24.95184889688436 60.21605938835339)
Puurekisteri_piste.10689,10689,P-34019-217,,ALPPIPUISTO (ETELÄ),Puisto,METSÄHAAPA,Populus,tremula,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (24.93934419582486 60.18622645512611)
Puurekisteri_piste.10690,10690,P-42001-326,,TÄHTITORNIN VUORI,Puisto,METSÄVAAHTERA,Acer,platanoides,50 - 70 cm,,Helsinki/MAKA,2026-02-27,POINT (24.95182632886553 60.16283464146261)
Puurekisteri_piste.10693,10693,P-42001-511,,TÄHTITORNIN VUORI,Puisto,METSÄVAAHTERA,Acer,platanoides,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (24.95575132613463 60.16148237469288)
Puurekisteri_piste.10698,10698,P-42001-516,,TÄHTITORNIN VUORI,Puisto,VUORIJALAVA,Ulmus,glabra,50 - 70 cm,,Helsinki/MAKA,2026-02-27,POINT (24.95568442784289 60.1615083437305)
Puurekisteri_piste.10700,10700,P-54037-495,,HERTTONIEMENKARTANO,Puisto,KUUSI,Picea,sp.,0 - 10 cm,,Helsinki/MAKA,2026-02-27,POINT (25.044565932999365 60.189954831641415)
Puurekisteri_piste.10701,10701,P-54037-840,,HERTTONIEMENKARTANO,Puisto,KELTAKOIVU,Betula,alleghaniensis,0 - 10 cm,,Helsinki/MAKA,2026-02-27,POINT (25.046453964403 60.18935155615556)
Puurekisteri_piste.10704,10704,P-34019-188,,ALPPIPUISTO (ETELÄ),Puisto,RAUDUSKOIVU,Betula,pendula,0 - 10 cm,,Helsinki/MAKA,2026-02-27,POINT (24.93820092940153 60.186766609320955)
Puurekisteri_piste.9994,9994,K-2872,HUOPALAHDENTIE,,Katu,PUISTOLEHMUS,Tilia,x vulgaris,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (24.882104904511802 60.2023428023499)
Puurekisteri_piste.9995,9995,K-2873,HUOPALAHDENTIE,,Katu,PUISTOLEHMUS,Tilia,x vulgaris,20 - 30 cm,,Helsinki/MAKA,2026-02-27,POINT (24.882090600147553 60.20239377780889)
Puurekisteri_piste.9996,9996,K-3544,SIBELIUKSENKATU,,Katu,PUISTOLEHMUS,Tilia,x vulgaris,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (24.917320258838206 60.18087333473245)
Puurekisteri_piste.9997,9997,K-3545,SIBELIUKSENKATU,,Katu,PUISTOLEHMUS,Tilia,x vulgaris,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (24.917435579572015 60.18090744372645)
Puurekisteri_piste.9999,9999,K-5954,UNIONINKATU,,Katu,PUISTOLEHMUS,Tilia,x vulgaris,20 - 30 cm,,Helsinki/MAKA,2026-02-27,POINT (24.951660286761747 60.163080906392786)
Puurekisteri_piste.10000,10000,K-5955,LAIVASILLANKATU,,Katu,PUISTOLEHMUS,Tilia,x vulgaris,20 - 30 cm,,Helsinki/MAKA,2026-02-27,POINT (24.95579963913352 60.16073910203328)
Puurekisteri_piste.10001,10001,K-7202,ITÄMERENKATU,,Katu,PUISTOLEHMUS,Tilia,x vulgaris,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (24.907225965120404 60.163180360898345)
Puurekisteri_piste.10003,10003,P-43067-137,,TERVASAARI,Puisto,KOIVU,Betula,sp.,20 - 30 cm,,Helsinki/MAKA,2026-02-27,POINT (24.969589581115613 60.17418829212158)
Puurekisteri_piste.10004,10004,P-43067-138,,TERVASAARI,Puisto,VIRGINIANTUOMI,Prunus,virginiana,0 - 10 cm,,Helsinki/MAKA,2026-02-27,POINT (24.969587414570153 60.174157343298624)
Puurekisteri_piste.10005,10005,P-43067-139,,TERVASAARI,Puisto,VIRGINIANTUOMI,Prunus,virginiana,0 - 10 cm,,Helsinki/MAKA,2026-02-27,POINT (24.96957860308238 60.174133132020195)
Puurekisteri_piste.10006,10006,P-33016-57,,KAISANIEMENPUISTO,Puisto,METSÄVAAHTERA,Acer,platanoides,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (24.942317996431793 60.17435194783545)
Puurekisteri_piste.10007,10007,P-33016-58,,KAISANIEMENPUISTO,Puisto,RAUDUSKOIVU,Betula,pendula,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (24.942564933729724 60.17421164975054)
Puurekisteri_piste.10719,10719,K-2866,HUOPALAHDENTIE,,Katu,PUISTOLEHMUS,Tilia,x vulgaris,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (24.882278000696125 60.20203607731452)
Puurekisteri_piste.10720,10720,K-2867,HUOPALAHDENTIE,,Katu,PUISTOLEHMUS,Tilia,x vulgaris,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (24.882243511232105 60.20207914870004)
Puurekisteri_piste.10721,10721,K-4632,ALEKSIS KIVEN KATU,,Katu,PUISTOLEHMUS,Tilia,x vulgaris,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (24.95942394857458 60.189362888854035)
Puurekisteri_piste.10722,10722,K-4050,HÄMEENTIE,,Katu,PUISTOLEHMUS,Tilia,x vulgaris,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (24.964387364562967 60.19111747449419)
Puurekisteri_piste.10725,10725,K-4954,MARSALKANTIE,,Katu,VALKOPAJU,Salix,alba,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (24.999688323787762 60.18470154480104)
Puurekisteri_piste.10726,10726,K-5554,POHJOISRANTA,,Katu,PUISTOLEHMUS,Tilia,x vulgaris,20 - 30 cm,,Helsinki/MAKA,2026-02-27,POINT (24.96000969997285 60.17086936679285)
Puurekisteri_piste.10727,10727,K-5555,POHJOISRANTA,,Katu,PUISTOLEHMUS,Tilia,x vulgaris,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (24.959955574863177 60.17079964456094)
Puurekisteri_piste.10728,10728,K-8023,EHRENSTRÖMINTIE,,Katu,METSÄVAAHTERA,Acer,platanoides,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (24.962499063674255 60.15787383754858)
Puurekisteri_piste.10558,10558,P-43067-348,,TERVASAARI,Puisto,VUORIJALAVA,Ulmus,glabra,0 - 10 cm,,Helsinki/MAKA,2026-02-27,POINT (24.969584010325782 60.172847422404004)
Puurekisteri_piste.10559,10559,P-42003-100,,MYLLYRINNE,Puisto,METSÄVAAHTERA,Acer,platanoides,50 - 70 cm,,Helsinki/MAKA,2026-02-27,POINT (24.959859399302864 60.15980626196356)
Puurekisteri_piste.10560,10560,P-33003-147,,VANHA KIRKKOPUISTO,Puisto,METSÄVAAHTERA,Acer,platanoides,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (24.940424407263876 60.16652414102077)
Puurekisteri_piste.10561,10561,P-33065-6,,VÄINÄMÖISENPUISTIKKO,Puisto,PUISTOLEHMUS,Tilia,x vulgaris,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (24.918713385267026 60.170905648879454)
Puurekisteri_piste.10565,10565,P-53003-1321,,TULLISAAREN KARTANO,Puisto,METSÄVAAHTERA,Acer,platanoides,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (25.034386909854174 60.180219440062956)
Puurekisteri_piste.10571,10571,P-32031-109,,SINEBRYCHOFFIN PUISTO,Puisto,METSÄVAAHTERA,Acer,platanoides,20 - 30 cm,,Helsinki/MAKA,2026-02-27,POINT (24.93396667484399 60.16073081969133)
Puurekisteri_piste.10572,10572,P-32031-110,,SINEBRYCHOFFIN PUISTO,Puisto,METSÄVAAHTERA,Acer,platanoides,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (24.93404931145039 60.1607612969627)
Puurekisteri_piste.10573,10573,P-34019-177,,ALPPIPUISTO (ETELÄ),Puisto,AMERIKANJALOPÄHKINÄ,Juglans,cinerea,0 - 10 cm,,Helsinki/MAKA,2026-02-27,POINT (24.93943531911411 60.187055389879994)
Puurekisteri_piste.10575,10575,P-43067-267,,TERVASAARI,Puisto,METSÄVAAHTERA,Acer,platanoides,0 - 10 cm,,Helsinki/MAKA,2026-02-27,POINT (24.96804223019031 60.17348238274801)
Puurekisteri_piste.11801,11801,P-33016-171,,KAISANIEMENPUISTO,Puisto,RAUDUSKOIVU,Betula,pendula,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (24.942683874775053 60.1767493646635)
